Title,Author,Text,Resource,Label
Delingpole: Laurence Fox Has Lunch with Friends. Quick! Fine Him!,['James Delingpole'],"Actor turned political activist Laurence Fox is in trouble again.

He enjoyed a lunch with friends, gave them hugs, then boasted about it on Twitter.

Here is the shocking proof:

Just had a large group over to lunch and we hugged and ate and talked and put the world to rights. It was lovely. You’ll never take that away from people. Stay out. Protect your rights. If the @nhs can’t cope, then the @nhs isn’t fit for purpose. Compliance is violence. — Laurence Fox (@LozzaFox) November 29, 2020

In a decade or so’s time, when historians look back on the madness of 2020, they are going to examine tweets like this in a state of utter disbelief.

“Can it really be that in 2020 the very act of having lunch with a bunch of people, talking to them and hugging them was considered to be something dangerously reactionary and irresponsible?” they’ll ask.

And for confirmation, they’ll only have to look at some of the responses.

Here’s a snitch called Darryl — one of several — who wants to report Fox to the police and land him a £10,000 fine.

@metpoliceuk Hello. I’d like to report a breach of the lockdown guidelines. Please ensure Mr Fox gets his £10,000 fine. — DarryI (@DarrylInnes) November 29, 2020

And here are a few more examples of the furious comments Fox received.

Get fucked, you desperate, deranged, narcissistic gusset stain. I hope your sprouts get overcooked to mush and that the copy of The Wicker Man you put on your Christmas list turns out to be the Nicolas Cage remake. Dear oh dear, I can’t quite believe the sheer nerve of this. I am an actor, currently working within the NHS on a Covid contract to keep the wolf from the door until our industry recovers. Just can’t quite believe the brazen lack of respect for what is right. And when one of that group falls ill and they and their family suffers as have people I have known, remember your freedom. Lets hope it’s not when you are on a ventilator. Exceptionalism is not a vaccine Laurence. I know people who’ve died, people I loved. I’m currently Covid positive, it’s real, it’s awful. Messages like this, some people will listen and relax their guard. You could kill people. One of the people you hugged, you could have killed them. It’s bleak, but true. THINK. Wasn’t going to get involved with the Laurence Fox stuff, but now he’s bragging about putting my family at risk, I figure why not. I was once up against him for a US TV role – to play the son of James Fox’s character. As in, Laurence’s actual dad. I got it.

There are many more in this vein. What they reveal, I fear, is that Britain is even more bitterly divided than ever it was during Brexit: between those who believe that Covid-19 is a deadly threat which could easily kill off their nearest and dearest and those, like Fox, who believe that it has been horribly overblown by government propaganda and that the time has come for us all to get on with our lives, reclaim our freedoms and get the economy back up and running.

The two positions are so intractably opposed that it’s hard to see how they can easily be resolved, especially when there’s so much righteous indignation on both sides.

But let’s take a step back for a moment. In what kind of sane universe would it be possible for a man to attract so much rage, so much bitter hatred merely for the crime of enjoying a lunch with friends.

Before 2020 it would have been literally inconceivable that anyone could consider the act of having lunch with friends anything but a healthy, happy, and perhaps above all, unexceptionable activity. It wouldn’t have been a problem at the height of either of the two World Wars. It wouldn’t even have been considered a problem during the Bubonic Plague.

I’d say all those angry hotheads bloviating against Laurence Fox need to look in the mirror and ask themselves: “What have I become?”

And Boris Johnson’s administration needs to look at itself too and ask: “What kind of monster have I created?”",BreitBart,-1
Actor Laverne Cox Claims to Be Victim of Transphobic Attack in L.A.,['Alana Mastrangelo'],"Transgender actor Laverne Cox detailed an attack in which the Orange Is the New Black star’s friend was apparently beaten by a man who “very aggressively asked for the time” in Los Angeles.

“The guy was hitting my friend,” said Cox, who explained in a ten-minute Instagram video what had allegedly happened while the actor and a friend went for a walk in Griffith Park. “We passed this guy, and the guy very aggressively asked for the time,” said Cox, describing the lead-up to the fight between the stranger and the actor’s friend.

Watch Below:

View this post on Instagram A post shared by laverne cox (@lavernecox)

“The friend that I’m with looks at his watch and tells him the time, and then the guy who asked for the time says to my friend, ‘Guy or girl?'” said Cox. “My friend says, ‘Fuck off.'”

After that brief exchange, Cox’s friend and the stranger proceed to fight, according to Cox.

“All of the sudden, the guy is attacking my friend, and I look back — and the guy is, like, hitting my friend, and then my friend is, like, going towards him, and I’m, like, ‘holy shit,’ and I pull out my phone, and I call 911 — to dial 911, and all of the sudden it’s over,” said Cox. “And the guy is gone, and so I put my phone away, and then I’m like, what just happened? It just happened really quickly.”

“It’s not safe in the world,” Cox affirmed. “And I don’t like to think about that a lot, but it’s the truth. It’s the truth and it’s not safe if you’re a trans person. Obviously, I know this well. It’s just really sad.”

“What my friend thinks is that the guy really wanted me to answer so he could, like, you know, spook whether, like, you know, I’m trans or not,” said Cox. “Definitely in shock, definitely triggered,” said Cox, who added that this type of incident has “happened a lot.”

“I mean, it doesn’t always come to blows,” the actor elaborated. “It doesn’t always get physical, but yeah — I’ve had a long history of street harassment in New York, sort of being clocked or spooked, and, you know, sort of called out on the street or whatever. And I just can’t believe that, like, it got physical. I guess I can believe it.”

The Charlie’s Angels actor hadn’t been leaving the house in general due to the coronavirus pandemic, and said “I’m gonna stay inside now, I’m really not going to go out now. Living in fear is, like, not a good thing. It doesn’t matter who you are, you can be, like, Laverne Cox — if you’re trans, you’re gonna experience stuff like this.”

Cox concluded the 10-minute video by stating that it’s important to remember “it’s not your fault” if other people attack you because they don’t want you to “exist in the world” due to being transgender.

“I think it’s important for me to remind myself, and remind you that when these things happen, it’s not your fault,” said Cox. “It’s not your fault that there are people who are not cool with you existing in the world.”

Cox’s received support from many celebrities who commented on the video.

Actress Jamie Chung was among the celebrities who commented, writing: “I’m sorry you and your friend were attacked. This is infuriating. I hope he was reported and you gave them his description.”

Cox did not specify whether or not 911 was called and if there was a police report filed.

You can follow Alana Mastrangelo on Facebook and Twitter at @ARmastrangelo, on Parler at @alana, and on Instagram.",BreitBart,-1
James Corden: Trump Jokes Are About ‘Good Versus Evil’,['Pam Key'],"CBS’s “Late Late Show” host James Corden said Sunday during an interview with “60 Minutes” that he thinks of jokes about President Donald Trump and his administration as “good versus evil.”

Corden said, “I will say that as time’s gone on, as we’ve been living under this administration, I don’t even consider it to be politics. I consider it to be right and wrong. I consider it to be good versus evil.”

He added, “We are more than comfortable talking about anything. We also feel like we’re an entertainment show. Our primary concern is to just try and make you laugh somehow. That’s really what we love to do. And I’ll really stop at nothing to try. It may not always work, but I’ll give it my best shot, you know?”

Follow Pam Key on Twitter @pamkeyNEN",BreitBart,-1
London: Pop Star Rita Ora Hit with Fines for Lavish Birthday Party,['Ben Kew'],"British pop star Rita Ora has admitted to a “serious error of judgement” after she was busted for hosting a lavish 30th birthday party for herself at her restaurant in London.

According to the Daily Mail, the “Hot Right Now” singer invited at least seven friends to the bash at the Casa Cruz restaurant in Notting Hill where they partied “until the early hours” of Sunday morning.

After being alerted to the possible infringement of Britain’s nationwide lockdown measures, the London Metropolitan Police attempted to gain access to the venue at around 9pm on Saturday evening, but with no success.

However, officers continued their investigation into whether an event was taking place, and reportedly slapped Ora with a £10,000 fine for her flouting of the lockdown rules. Ora has since acknowledged her mistake, describing it as a “serious and inexcusable error of judgement.”

“Hello all, I attended a small gathering with some friends to celebrate my 30th birthday,” she posted on her Instagram story as reports began to hit the media. “It was a spur of the moment decision made with the misguided view that we were coming out of lockdown and this would be OK. I’m deeply sorry for breaking the rules and in turn understand that this puts people at risk.”

“This was a serious and inexcusable error of judgement,” she added. “Given the restrictions, I realise how irresponsible these actions were and I take full responsibility.”

A source close to Ora told the Mail: “Rita knows her actions were wrong which is why she has voluntarily paid the £10,000 ($13,367 USD) fine to the council. She hopes this will go some way to making up for her error of judgement.”

Ora’s ignoring of the rules follows countless reports of celebrities and public officials urging the public to abide by lockdown measures imposed as a response to the Chinese coronavirus before being caught violating the rules themselves.

Earlier this month, the cast and crew of the upcoming Matrix 4 film reportedly skirted Germany’s ban on parties and large social gatherings by throwing a party scene within the movie.

According to the newspaper Dild, the some 200 actors and production crew attending the bash at the Studio Babelsberg in Potsdam, Berlin, enjoyed everything from a DJ and pyrotechnics to tattoo stations and food caravans handing out sushi and fancy desserts.

In August, New York Governor Andrew Cuomo allowed musicians and celebrities to skirt the state’s mandatory 14-day quarantine rules so that they could perform at the MTV Video Music Awards.

Follow Ben Kew on Parler, Facebook, or Twitter. You can email him at bkew@breitbart.com.",BreitBart,-1
"UK Govt. Says ‘The Crown’ Viewers Should Be Warned Netflix Show Is Fiction, Not Fact",['Simon Kent'],"The UK culture secretary wants the creators behind the TV series ‘The Crown,’ based on the lives of the Royal Family, to include a warning for viewers up front indicating the show is fiction and not a factual documentary.

“I fear a generation of viewers who did not live through these events may mistake fiction for fact,” Oliver Dowden told the Mail on Sunday.

“Without this, I fear a generation of viewers who did not live through these events may mistake fiction for fact.”

Dowden is expected to write to Netflix this week to express his view. Netflix did not immediately respond to a request for comment, according to a report by The Associated Press.

The fourth series of the drama, which stars Olivia Colman as the Queen, has attracted criticism from some quarters for its depiction of royal events, in particular the breakdown of the marriage of the Prince and Princess of Wales.

The Mail on Sunday has led calls for a disclaimer to be added to the series lest people think they are watching a documentary rather than an interpretative piece of fiction.

Final Volume of Thatcher's Authorised Biography Confirms 'Iron Lady' Backed #Brexit https://t.co/1h2LUe73xG — Breitbart London (@BreitbartLondon) September 28, 2019

Earl Spencer, brother of the late Diana, Princess of Wales, previously told ITV’s Lorraine Kelly he was worried some viewers would take the storylines “as gospel,” the BBC reports.

“I think it would help ‘The Crown’ an enormous amount if, at the beginning of each episode, it stated that: ‘This isn’t true but it is based around some real events’,” he said.",BreitBart,-1
Report: NHS Will Use 'Sensible' Celebrities to Front Vaccines Campaign,['Jack Montgomery'],"Britain’s National Health Service (NHS) will launch a campaign fronted by “very sensible” celebrities to persuade people to take coronavirus vaccines, according to reports.

“There will be a big national campaign [to drive take-up],” a source told the Guardian.

“NHS England are looking for famous faces, people who are known and loved. It could be celebrities who are very sensible and have done sensible stuff during the pandemic.”

The left-wing newspaper says Marcus Rashford, a professional football player who has been harrying the government over issues such as free school meals in recent months, is one of the names being considered.

100 million doses of the Oxford University/AstraZeneca vaccine have been ordered by Boris Johnson’s government, along with several million American-made vaccines

The Guardian reports that the NHS is seeking to recruit “airline cabin crew, firefighters and the jobless” by the “tens of thousands” to administer vaccines via a Kitchener-style ‘Your NHS needs you’ recruitment drive.

Sadiq Khan Demands Minorities Get Preferential Access to Coronavirus Vaccines https://t.co/uKn6Pp9YbN — Breitbart London (@BreitbartLondon) November 19, 2020

“It will be vital that there are clear culturally-tailored communications delivered by trusted local and community leaders, and targeted at the most vulnerable and harder-to-reach communities, and that it is made easy for these populations to access vaccination,” remarked Dr Penelope Toff, who co-chairs the public health medicine committee of the British Medical Association (BMA).

There is concern in some quarters that black and minority ethnic (BAME) people, who are being infected by the Chinese virus at a disproportionate rate, may be particularly reluctant to be vaccinated, with the chief executive of St George’s hospital trust in London, Jacqueline Totterdell, saying she thinks that “there is a lot of anxiety [among staff], and some of the polls we’ve done around south-west London show that as little as 50 per cent of people are willing just to have it without any [assurance about its safety].”

“We might all think people might be rushing to have it, but actually we might find that’s not quite the case,” she added.

UK Government Asks Regulator to Assess Safety of AstraZeneca-Oxford University Vaccine After Dosing Error https://t.co/nDT7Djls91 — Breitbart London (@BreitbartLondon) November 28, 2020

Follow Jack Montgomery on Twitter: @JackBM ontgomery",BreitBart,-1
"Celebrity-Backed Time’s Up Spent Big on Executive Salaries, Little on Victims of Sexual Harassment",['David Ng'],"Time’s Up, the anti-sexual harassment organization created by Hollywood celebrities in the wake of the Harvey Weinstein scandal, has spent big bucks on executive salaries but has skimped on helping actual victims, according to a new report.

The group raised an impressive $3,670,219 during its founding year of 2018, but spent $1,407,032 on salaries and just $312,001 on the Time’s Up Legal Defense Fund for victims of sexual harassment, the New York Post reported, citing tax filings.

In addition, the group reportedly spent tens of thousands of dollars on advertising, and $940,328 on “legal” costs, with the bulk of that figure going to Arnold & Porter Kaye Scholer, the multinational law firm.

Time’s Up boasts a slew of Hollywood celebrities and former Obama associates in leadership roles. The group’s governing board includes former Obama senior adviser Valerie Jarrett, mega TV producer Shonda Rhimes, CNN personality Ana Navarro, as well as actresses Eva Longoria and Ashley Judd.

Tina Tchen, who served as an assistant to former President Obama and chief of staff for Michelle Obama, is currently Time’s Up president and chief executive officer. She is also co-founder of the Time’s Up Legal Defense Fund.

The Time’s Up Foundation’s “global leadership board” includes a bevy of celebrities including Jessica Chastain, Brie Larson, Amy Schumer, Reese Witherspoon, Alyssa Milano, Julianne Moore, Mira Sorvino, and Padma Lakshmi. Oprah Winfrey serves as a “visionary ambassador” for the group.

The Post reported that Time’s Up spent $58,395 on travel and $112,435 on Rally, a public relations firm, during 2018. Charity watchdog groups recommend that non-profits spend 75 percent of their revenue on their mission and 25 percent on administration. Time’s Up spent 38 percent on salaries alone, according to the Post.

Last year, Time’s Up experienced a leadership shake-up after sexual harassment allegations were made against the son of then-president Lisa Borders. Tina Tchen succeeded Borders as the head of the group.

Follow David Ng on Twitter @HeyItsDavidNg. Have a tip? Contact me at dng@breitbart.com",BreitBart,-1
"David Prowse, British Weightlifter Who Played Darth Vader, Passes Away",['Breitbart London'],"LONDON (AP) – Dave Prowse, the British weightlifter-turned-actor who played Darth Vader in the original Star Wars trilogy, has died. He was 85.

Prowse died Saturday after a short illness, his agent Thomas Bowington said Sunday.

Born in Bristol, southwest England, in 1935, Prowse represented England in weightlifting at the Commonwealth Games in the 1950s before breaking into movies with roles that emphasized his commanding size, including Frankenstein’s monster in a pair of horror films.

Director George Lucas saw Prowse in a small part in “A Clockwork Orange” and asked the 6-foot-6-inch (2-metre) actor to audition for the villainous Vader or the Wookie Chewbacca in Star Wars.

Prowse later told the BBC he chose Darth Vader because “you always remember the bad guys.”

Physically, Prowse was perfect for the part. His lilting English West Country accent was considered less ideal, and his lines were dubbed by James Earl Jones.

Prowse was also known to a generation of British children as the Green Cross Code Man, a superhero in a series of road safety advertisements

Ant-Man director Edgar Wright paid tribute to Prowse on Twitter.

“As a kid Dave Prowse couldn’t be more famous to me; stalking along corridors as evil incarnate in the part of Darth Vader & stopping a whole generation of kiddies from being mown down in street as the Green Cross Code man,” he wrote. “Rest in Peace, Bristol’s finest.”",BreitBart,-1
Jon Voight Warns ‘We Are in Great Danger if We Fall Under a Biden Administration’,['David Ng'],"Oscar-winning actor Jon Voight is warning that the United States will be “in great danger” if Joe Biden becomes president, adding that the left is trying to steal the election with fraudulent votes.

The Midnight Cowboy star also slammed California Gov. Gavin Newsom (D) for shutting down the state again. “Gov. Newsom is taking away our freedom, your freedom. He’s a disgrace to mankind.”

Jon Voight made the comments in his most recent video that he posted to Twitter this week: “We’re heading down a street that has no name now. We must not allow our nation to crumble. This is what they want, to destroy America. Let me warn you all that we are in great danger if we fall under a Biden administration.”

Watch below:

Voight, who lives in California, then launched a broadside against Gov. Newsom.

“Our state California is being ruled by a leftist mob — himself, Gov. Newsom is taking away our freedom, your freedom. He’s a disgrace to mankind — he and his relative Nancy Pelosi, who has tried to bring President Trump down,” he said. “Gov. Newsom has destroyed many lives of people who depended on their businesses and now he want to shut down again. He is a lie like all the left that are trying to destroy the USA.”

Voight continued: “I ask all to fight this battle now. To get them all out. I’ve been attacked by my fellow peers, saying I am preaching violence. When the truth is they all are. The left are burning and destroing our cities. We are willing to fight for freedom. Not freedom to burn down our flag, but to raise her up, with the glory of this land of the free. But the left are trying to stop these truths.

“Let us bring justice to the Supreme Court. Let them see how corrupt the left is with their fraudulent votes. Let the truth show itself, that President Trump is the only man that can save this nation. Let us fight this evil now and know that God’s truths will expose them all. Let me ask all to pray in the name of Jesus, Moses, and all saints for their hands of safety to be on us now. The way in which we’re being targeted will be hard to fix. But with all your love and prayers and truths, we can win this battle against this evil force that has taken over this country.”

Voight concluded: “We must get Gov. Newsom out. He is destroying the people’s freedom. We must remember who we are. We are a nation that fought the Civil War and we won that battle. Let’s not give up. God bless.”

In his recent videos, Voight has called Joe Biden “evil” and has expressed support for President Trump’s fight against Biden’s claim to victory in the presidential election.

Follow David Ng on Twitter @HeyItsDavidNg. Have a tip? Contact me at dng@breitbart.com",BreitBart,-1
Actor Faizon Love Sues Universal for Cutting Black Stars Out of ‘Couples Retreat’ Publicity Posters,['Alana Mastrangelo'],"Actor Faizon Love is suing Universal Studios for cutting him and his fellow black co-star Kali Hawk out of international publicity posters for the 2009 film, Couples Retreat.

The 52-year-old actor filed a lawsuit on Wednesday stating that he was “aghast” when he saw himself and Hawk removed from publicity posters overseas, according to a report by The Hollywood Reporter.

“Universal Studios had no problem featuring Black actors in the comedic film. But when it came to publicizing the film to international audiences, Universal Studios chose to segregate the motion picture’s White and Black actors…” the lawsuit states. “Rather than enjoy maximum visibility with the film’s release, Mr. Love was demoted to the proverbial ‘Invisible Man,’ as penned by Ralph Ellison,” the complaint continued, referring to Ralph Ellison’s civil rights novel.

“Although Couples Retreat achieved a first-place box office opening weekend ranking, and went on a spectacular run that grossed more than $171 million worldwide, Universal Studios placed Mr. Love in the back seat of the ride enjoyed by his six White costars,” the suit added.

Universal Studios had apologized when the doctored poster was first exposed, and according to Love, went on to promise him “lucrative, career-making film roles” in the future, which he says have never materialized.

The lawsuit also accuses Universal of fraud, breach of contract, and violation of California’s fair employment act and civil rights law.

The suit goes on to accuse the film’s lead actor Vince Vaughn of telling Love “that making a big deal about his removal from the poster would not be good for his career.”

Love explained his reasoning for filing the lawsuit more than a decade after the film’s release in a tweet on Thursday.

“People ask why now? One because Universal is still using the edited poster to promote the movie overseas, two no one said any thing when they went back ten years and ask [Kevin Hart] to explain his ‘tweet’ that kept him from hosting the Oscars… not one person said why now…” wrote Love.

People ask why now? One because Universal is still using the edited poster to promote the movie overseas, two no one said any thing when they went back ten years and ask @KevinHart4real to explain his ”tweet” that kept him from hosting the Oscars…not one person said why now… — Faizon Love AKA Alvin Tostig (@FAIZONLOVE) November 26, 2020

The actor was referring to comedian and A-list actor Kevin Hart, who stepped down from hosting the 91st Academy Awards in 2018 amid a backlash over the resurfacing of previous gay jokes and tweets.

Love told Variety that he is seeking redress on behalf of black actors who have been mistreated by the industry.

“They have not only hurt me financially, they have hurt me in a deeper way by dismissing me because of my blackness — and they have hurt all Black performers by continuing to perpetuate racism in the movie industry,” said Love. “I want to ensure that future generations don’t have to endure the racism and whitewashing that I have experienced.

You can follow Alana Mastrangelo on Facebook and Twitter at @ARmastrangelo, on Parler at @alana, and on Instagram.",BreitBart,-1
"The Pandemic Is Changing Hollywood, Maybe Forever",['Breitbart News'],"NEW YORK (AP) — “No New ‘Movies’ Till Influenza Ends” blared a New York Times headline on Oct. 10, 1918, while the deadly second wave of the Spanish Flu was unfolding.

A century later, during another pandemic, movies — quotes no longer necessary — are again facing a critical juncture. But it’s not because new films haven’t been coming out. By streaming service, video-on-demand, virtual theater or actual theater, a steady diet of films have been released under COVID-19 every week. The Times has reviewed more than 460 new movies since mid-March.

Watch below:

Yet until recently — with only a few exceptions — those haven’t been the big-budget spectacles Hollywood runs on. Eight months into the pandemic, that’s changing. Last month, the Walt Disney Co. experimented with the $200 million “Mulan” as a premium buy on its fast-growing streaming service, Disney+ — where the Pixar film “Soul” will also go on Dec. 25. WarnerMedia last week announced that “Wonder Woman 1984” — a movie that might have made $1 billion at the box office in a normal summer — will land in theaters and on HBO Max simultaneously next month.

Much remains uncertain about how the movie business will survive the pandemic. But it’s increasingly clear that Hollywood won’t be the same afterward. Just as the Spanish Flu, which weeded out smaller companies and contributed to the formation of the studio system, COVID-19 is remaking Hollywood, accelerating a digital makeover and potentially reordering an industry that was already in flux.

“I don’t think the genie will ever be back in the bottle,” says veteran producer Peter Guber, president of Mandalay Entertainment and former chief of Sony Pictures. “It will be a new studio system. Instead of MGM and Fox, they’re going to be Disney and Disney+, Amazon, Apple, Netflix, HBO Max and Peacock.”

Many of the pivots in 2020 can be chalked up to the unusual circumstances. But several studios are making more long-term realignments around streaming. WarnerMedia, the AT&T conglomerate that owns Warner Bros. (founded in 1923), is now run by Jason Kilar, best known as the former chief executive of Hulu. Last month, Disney chief executive Bob Chapek, the Robert Iger heir, announced a reorganization to emphasize streaming and “accelerate our direct-to-consumer business.”

Universal Pictures, owned by Comcast, has pushed aggressively into video-on-demand. Its first major foray, “Trolls,” kicked up a feud with theater owners. But as the pandemic wore on, Universal hatched unprecedented deals with AMC and Cinemark, the largest and third-largest chains, respectively, to dramatically shorten the traditional theatrical window (usually about three months) to just 17 days. After that time, Universal can move releases that don’t reach certain box-office thresholds to digital rental.

While the nation’s second largest theater chain, Regal Cinemas, has resisted such deals, there’s widespread acknowledgement that the days of 90-day theatrical runs are over. It’s something the studios have long sought for the potential benefit of covering both platforms with one marketing campaign. Many see the pandemic as accelerating a decades-long trend.

“Windows are clearly changing,” says Chris Aronson, distribution chief for Paramount Pictures. “All this stuff that’s going on now in the business was going to happen, the evolution is just happening faster than it would have. What would have taken three to five years is going to be done in a year, maybe a year and a half.”

That condensed period of rapid change is happening at the same time as a land rush for streaming market share, as Disney+, HBO Max, Apple and Peacock wrestle for a piece of the home viewing audience dominated by Netflix and Amazon. With theme parks struggling and worldwide box office down tens of billions, streaming is a bright spot for media companies, and the pandemic may offer a once-in-a-lifetime opportunity to lure subscribers. “Wonder Woman 1984” and “Soul” are essentially very expensive advertisements for those streaming services.

Watch below:

Each studio, depending on their corporate ownership and streaming positioning, is taking a different approach. Paramount, like Sony Pictures, doesn’t have a streaming service to offload films to. Both have held back their tentpole releases while selling more midsized films to streamers. For Paramount, “A Quiet Place: Part II,” “Top Gun Maverick” and “Mission: Impossible 7” are waiting for 2021 while “The Trial of the Chicago 7” fetched a reported $56 million from Netflix and Eddie Murphy’s “Coming to America 2” went to Amazon Prime Video for a reported $125 million.

HBO Max has had a bumpier rollout than Disney+, so “Wonder Woman 1984” is an especially critical gambit for WarnerMedia following the audacious release of “Tenet.” As the first tentpole to test theaters reopened with safety protocols and reduced capacities, it has made about $350 million worldwide — a lot considering everything but far less than originally hoped for. Credit Suisse analyst Douglas Mitchelson called the “Wonder Woman” plans — which include rolling theatrical runs in China, Europe and elsewhere — “a grand experiment that could have-lasting implications if successful.”

Director Patty Jenkins acknowledged the simultaneous release was a kind of sacrifice, not just to HBO Max but to families stuck at home. “At some point you have to choose to share any love and joy you have to give, over everything else,” Jenkins wrote on Twitter.

It can be easy to cheer such moves, even if their financial performance remain cloudy (no studio has been transparent about its viewership numbers or digital grosses) and their long-term viability uncertain. Can you replicate $1 billion in box office in new subscriptions? And for how long will the one-time bounce of a new movie (unlike a series staggered over weeks or months) drive subscribers once streaming services are closer to tapping as many homes as they can?

“The whole thing is more complicated than people want it to be,” says Ira Deutchman, the veteran independent film producer and Columbia University professor. “The way movies are made and distributed, certainly at the studio level, has been really in need of change and hopefully this will bring it on. But when people hear that, it’s like: The pandemic is the straw that broke the camel’s back and now theatrical is dead. I personally feel that’s garbage.”

Deutchman considers the idea that people, after a year of quarantines and lockdowns, won’t want to leave their living room “ludicrous.” But he does imagine continued mergers and acquisitions, and “a new equilibrium” for distributors and theater owners.

So what could that mean on the other side of COVID, if moviegoers are once again comfortable sitting in packed theaters on opening weekend? It will almost certainly mean the months-long runs of films like “Titanic” or “Get Out” are a thing of the past. It could mean variable pricing on different nights. It could mean an even greater division between the franchise films of the multiplex and the boutique art house, with everything in between going straight to streaming.

But after decades of slow but steady decline in attendance, most think movie theaters will have to innovate in a way other than raising ticket prices.

“The outlook is pretty dire in terms of being a major theatrical exhibitor,” says Jeff Bock, senior box-office analyst for Exhibitor Relations. He imagines shortened windows will mean few films — even the Marvel releases — ascending to $1 billion in worldwide box office. He can see some studios, like Disney, operating their own theaters as “mini-theme parks” with merchandising stuffing the lobbies.

In the meantime, theaters are hoping for much-needed relief from Congress. With the virus surging, about 40% of U.S. theaters are open; in New York and Los Angeles, they’ve stayed shut since March. Chains have taken on loans to stay afloat and avert bankruptcy. Cineworld, owner of Regal Cinemas (currently entirely closed) on Monday announced a deal for a $450 million rescue loan.

It will be a very different holiday season — usually the most lucrative corridor in theaters — for the movie business. How different 2021 and beyond will be remains to be seen. Some things, though, may never change.

“If you’re going to be in this business, no matter what you do or where it plays, whether it’s streaming or in cinemas, you’re going to make hits and you’re going to make flops,” says Guber. “The idea is to make more hits than flops.”",BreitBart,-1
Music Legends Van Morrison and Eric Clapton Team for Anti-Lockdown Anthem ‘Stand and Deliver’,['Warner Todd Huston'],"Rock music legends Van Morrison and Eric Clapton have teamed up for “Stand and Deliver,” a song that takes coronavirus lockdowns to task.

“There are many of us who support Van and his endeavors to save live music; he is an inspiration,” Clapton said according to Variety. “We must stand up and be counted because we need to find a way out of this mess. The alternative is not worth thinking about. Live music might never recover.”

Clapton also said that the end of live entertainment due to coronavirus lockdowns is “deeply upsetting.”

Proceeds for the track — set to be released on December 4 — will go to Morrison’s Lockdown Financial Hardship Fund, which works to lend financial assistance to musicians left struggling during the global pandemic and the mitigation lockdowns imposed across the world.

“It is heartbreaking to see so many talented musicians lack any meaningful support from the government, but we want to reassure them that we are working hard every day to lobby for the return of live music, and to save our industry,” Morrison added upon release of news of his Clapton collaboration.

According to his website, Morrison’s fund has already disbursed its first allotments. Still, the group promises that more money will soon be raised for a second round of donations to struggling artists.

Van Morrison has already released several songs that are critical of the lockdowns, including “Born To Be Free,” “As I Walked Out,” and “No More Lockdown.”

Morrison’s criticism of lockdowns has stirred controversy in certain circles, especially among government officials. The “Moondance” singer recently drew criticism from Northern Ireland’s health minister Robin Swann who called the protest songs “dangerous.”

“I don’t know where he gets his facts. I know where the emotions are on this,” Swann told BBC in September, “but I will say that sort of messaging is dangerous.” As Rolling Stone reported, Morrison has for decades voiced grievances through song, but “this time, Morrison’s preferred method of venting might also cause harm to others.”

Follow Warner Todd Huston on Facebook at: facebook.com/Warner.Todd.Huston.",BreitBart,-1
"Bette Midler: Doctors Should Sue over SCOTUS Protecting Rights of ‘Super Spreader’ Churches, Synagogues",['David Ng'],"Bette Midler wants doctors and nurses to sue over the Supreme Court’s recent 5-4 ruling confirming the First Amendment rights of people to gather for religious purposes. The Hollywood star said that these “super spreader” events will eventually become a burden on health-care workers.

On Monday, Midler tweeted her disbelief that the high court is allowing people to gather in houses of worship.

“Packing the Supreme Court really works, but for whom? Why do the religious get to gather in super spreader groups, if they will sicken rest of us?” she wrote. “And when they get sick why should any stressed out health-care worker be forced to look after them? Doctors and nurses should sue.”

The Hocus Pocus star made no mention of the Black Lives Matter demonstrations and riots that have taken place in cities across the country, bringing together thousands of protestors in close proximity during the coronavirus pandemic.

Packing the Supreme Court really works, but for whom? Why do the religious get to gather in super spreader groups, if they will sicken rest of us? And when they get sick why should any stressed out health-care worker be forced to look after them? Doctors and nurses should sue. — bettemidler (@BetteMidler) November 27, 2020

Midler also expressed her support for virtual religious services where worshippers practice their faith remotely.

As Breitbart News reported, the Supreme Court’s ruling represents a major victory for the Roman Catholic Diocese of Brooklyn and Orthodox Jewish synagogues in their fight against New York Gov. Andrew Cuomo’s (D) restrictions, which limited house of worship attendance to 10 to 25 people. The plaintiffs argued that the limits violated religious freedom under the First Amendment.

Newly confirmed Justice Amy Coney Barrett sided with the majority in the case, while Chief Justice John Roberts sided with liberal Justices Stephen Breyer, Elena Kagan, and Sonia Sotomayor.

Bette Midler vocally opposed President Donald Trump’s Constitutional right to fill the late Ruth Bader Ginsberg’s Supreme Court seat. She attacked Coney Barrett for her religious affiliations while calling her “the ultimate product” of the Koch brothers, the Heritage Foundation, and other conservative groups.

#AmyConeyBarret, on Board of a school that won’t allow in a student with a gay parent, has been groomed for decades, the ultimate product of #theKochs, #TheFederalists, #TheHeritageFoundation. You working stiffs mean nothing to them. 5 days for one justice and no relief for you. — bettemidler (@BetteMidler) October 27, 2020

Follow David Ng on Twitter @HeyItsDavidNg. Have a tip? Contact me at dng@breitbart.com",BreitBart,-1
