Title,Author,Text,Resource,Label
Brief Viewing Of BET Ushers Caucasian Into Alternate World Of African American Advertisements,[],"VALLEY FORGE, PA—Wondering aloud whether some of the products appearing on his television were even real, local Caucasian man Landon McGill was reportedly ushered into an alternate world Wednesday when a brief viewing of BET exposed him to advertisements intended for African Americans. “Whoa, what’s happening—it’s like I’ve been transported to a universe where there are special online dating sites just for black people,” said McGill, who expressed surprise upon watching what he thought was a McDonald’s commercial just like any other he had seen, until he realized the family enjoying the fast food items was black instead of white. “These look like regular ads, but then they’ll be for shampoo brands and beauty products I’ve never heard of. Seriously, what’s going on here? It’s been 15 minutes and they haven’t shown a single Volkswagen commercial. I’ve never seen any of these shows before, either. I gotta tell my buddies about this.” At press time, sources confirmed a stunned McGill had begun to question his sanity after he changed the channel and discovered a baffling program in which everyone was speaking Spanish.

Advertisement",TheOnion,-1
Vast Beauty Of Infinite Creation Dimly Reflected In Glare On TV Screen,[],Man Getting High And Eating Taco Bell Thousands Of Miles Away From Family Having Best Thanksgiving Of Life,TheOnion,-1
Facts Carefully Redacted From Travel Story To Avoid Revealing It Mission Trip,[],"NEW YORK—Withholding any details that would betray the religious nature of the excursion abroad, local woman Catherine Angelos carefully redacted a travel story Tuesday to avoid revealing to friends that her purported vacation was actually a church mission trip. “Oh, yeah, I had an awesome time in Guatemala,” said the 28-year-old public relations associate who, in her recounting of the journey, meticulously omitted any mention of the prayer circles, evangelizing, or conversion campaigns she engaged in while visiting the Central American country. “I was with this, uh, kind of big group of people, and we avoided the more touristy stuff. We mostly just hung around in this one small village. It was cool, because I got to know a lot of the locals. Oh, and party with them! Yeah, we were always strumming gu itars and singing songs. Anyway, it’s an absolutely beautiful place.” At press time, Angelos was reportedly insisting that the friends she went on the trip with were definitely from a soccer camp and not part of a Pentecostal youth retreat.

Advertisement",TheOnion,-1
Purity Ring Powerless Against Cody,[],Mom Completely Understands That Coming To Thanksgiving Is Risky And That You Don’t Love Her Anymore,TheOnion,-1
Report: At Least Flight Home To Be Little Less Crowded,[],"Deal Alert: This Kid Has All The Coolest Games, And You Can Play Them At His House If You Can Get Over How Weird He Is",TheOnion,-1
"‘Daddy, I’m Hungry!’ Says 27-Year-Old Bursting Into Background Of Father's Video Conference",[],"SEATTLE—Sprinting through the office door and leaping onto his stunned father’s lap, 27-year-old Dennis Radomir loudly announced “D addy, I’m hungry” Monday as he burst into the background of a work-related video conference. “Daddy, Daddy, my tummy is grumbling, please can I have my yum yums now,” whined the fully grown adult male before taking off his shirt, falling to the ground, and crying loudly after his father refused to give him his favorite “dino nuggies.” “But D addy! I’m bored and M ommy’s being mean to me and says she’s on the phone. Please, please, please? Oh! Can I use your ’ puter to play Minecraft? Also, I have to go potty, but no one will help me.” At press time, Radomir had been dragged out of the office by his furious mother who was simultaneously attempting to breastfeed his 24-year-old little brother.



Advertisement",TheOnion,-1
Crab Always Gets Little Thrill Crawling Over Bleached Skeleton Of Pirate On Secluded Beach,[],Mom Completely Understands That Coming To Thanksgiving Is Risky And That You Don’t Love Her Anymore,TheOnion,-1
Man On Zoom Date Unsure If He Expected To Pay Internet Bill,[],"WENHAM, MA—Expressing confusion as to the correct etiquette for the new situation, Zach Kartman, a local man on a video date, was reportedly unsure Friday if he was supposed to be the one to pay the internet bill. “I don’t really know what the expectation is here,” said a slightly flustered Kartman, telling reporters that while suggesting they go Dutch was the simplest solution, he feared it could come across as a little tacky. “Financial stuff is always so tricky early on in relationships—if I offer to foot the bill, it might come across as charmingly old-fashioned, but on the other hand, she might view it as sort of chauvinistic or that there’s some sort of expectation of cybersex.” At press time, Kartman had resolved that he would offer to pay and just hope his date didn’t order an expensive 5G Ultra Wideband Wi-F i package.



Advertisement",TheOnion,-1
Park Shelter Good A Place As Any To Be Deflowered,[],Inside The Sacred Temple Where People Magazine’s Ancestral Editors Choose Their Sexiest Man Alive Each Year,TheOnion,-1
Man Not Sure If He’s Tying Condom Correctly,[],"TULSA, OK—Struggling to put on the latex contraceptive, local man Kyle Levine confirmed after several attempts Wed nesday that he was not sure whether he was tying his condom correctly. “Okay, so it’s over, under, up, and—wait, that’s not right,” said Levine, complaining that no matter how carefully he followed the step-by-step tutorials on YouTube, his lubricated prophylactic device came out a tangled, knotted mess that looked nothing like the ones in the videos. “How did Dad say to do this again? Because there’s no way it’s supposed to have this many loops. Maybe I can just tuck the ends in and no one will notice? Dammit, I knew I should have left it tied and slid it off the way I had it during my last job interview.” At press time, sources confirmed that a resigned Levine had opted to just buy a clip-on condom.



Advertisement",TheOnion,-1
Terrified Woman Begs Murderer Not To Decrease Property Values In The Neighborhood,[],"FOX RIVER GROVE, IL—Cowering before the home intruder on her hands and knees, local woman Cori Olson reportedly begged a murderer Wednesday not to decrease the property values in the neighborhood. “Please, you don’t have to do this, please—think of the homeowner’s association!” said Olson, weeping into her hands as she implored the killer to consider the 3 to 5% drop in resale value a homicide could cause. “Please, just put down the knife and think about the crime statistics! I’m begging you, stop, I’m a mother! Do you want my children to have to try to unload this place? You don’t have to do this here, you could put me in the trunk and kill me a mile west in Shannon Creek where no one gives a shit. What do you want, is it cash? You can have cash. You can have anything. Wait, no, not that, that’s an original Tiffany lamp. Please, put that down!” At press time, Olson was pleading with the mur derer to at least cover the hardwood floors before he killed her.



Advertisement",TheOnion,-1
Mental Health Day Spent Spiraling,[],"‘You Are The Jewel Of My Collection,’ Says Saudi Prince While Guiding Frightened Jared Kushner Toward Harem",TheOnion,-1
Mom Completely Understands That Coming To Thanksgiving Is Risky And That You Don’t Love Her Anymore,[],"KANSAS CITY, MO—Acknowledging that she had seen all the warnings about holiday travel on the news, local mom Mary Simpson announced Tuesday that she completely understood that coming to Thanksgiving would be risky for all involved and that you didn’t love her anymore. “No, no, don’t apologize, honey—if it isn’t safe and you don’t care enough about me to make the trip, you should probably just stay home this year,” Simpson said in between audibly heavy sighs, adding that if anyone understood it was her, what with her migraines and your father’s bad knee making their last trip to visit you so difficult, though they obviously wouldn’t have missed it for the world. “I’m quite aware of the public health situation, so there’s no need to explain why you think it might be too tricky to navigate travel when you clearly have a life of your own with no room in it for a boring old lady like me. After all, we’re living in difficult times, and I’m sure the last thing you want to do right now is come see the person who gave you life and loves you more than anything in the world. I’ll just be here in this big, quiet house with your dad and no one else, if you’re saying that’s the safest way to celebrate.” Simpson went on to remark that she might as well not bother cooking a Thanksgiving meal this year, seeing as there would be far too many leftovers to deal with if you weren’t coming.

Advertisement",TheOnion,-1
Private Eye Struggling To Meet Women Who Aren’t Suspect In Late Husband’s Murder,[],"LOS ANGELES—Peering through the blinds into the glow of a nearby streetlight, local private eye Cliff Hardy confirmed Tuesday that it was hard for him to meet women who weren’t suspects in the murders of their own husbands, the mysterious circumstances of which he happened to be investigating at their behest. “I’d like to be in a relationship, but the only girls I ever meet are the ones who walk into my office—I look up and they’re just there, slowly pulling their gloves off, telling me some sob story about their dead husbands,” Hardy said from beneath a tan fedora, recalling the dozen or so women he’d met most recently, all of whom were wealthy dowagers primed to inherit their husbands’ multimillion- dollar oil empires, former Hollywood starlets next in line to run their husbands’ blockbuster movie studios, or femme fatales who married and then destroyed men just for the sport of it. “I need to find a way to meet women who don’t want to hire me to investigate the very murders they themselves turn out to be guilty of. It’s hard, because they give me these signals like they’re really into me, often sitting suggestively on my desk and flashing me a bit of thigh or taking a seductive drag off my cigarette. But then the next thing I know they’ve got a pistol pointed at me. What gives? Just once I’d like to meet a dame done up head-to-toe in a ravishing evening gown who isn’t trying to pin the disappearance of her rich husband on me! Maybe it’s time I got out of this town.” At press time, reports confirmed Hardy had struck out again after he agreed to have a drink with a woman, his vision started swirling, and he woke up to find he had been committed to a local mental institution.



Advertisement",TheOnion,-1
Boyfriend Announces Kneecap Apparently Worst Place To Get Shot,[],"CLEVELAND—Claiming to have received the information from “seriously legit” sources, local boyfriend Eric Armour announced Monday that the kneecap was apparently the worst part of the human body in which to get shot. “Obviously, taking a bullet to the head or the chest is more lethal, but if you’re talking about the most painful place get shot, I’ve heard that’s the kneecap,” Armour said out of absolutely nowhere, adding that it was his understanding the tremendous pain resulted fr om there being “a bunch of nerves and shit” in the knee. “It sounds crazy at first, but when you think about it, getting shot in the knee could cause the entire kneecap to explode into a bunch of bone fragments that go up into your tendons and everywhere. Can you imagine what that would feel like? This guy I knew in college told me his cousin accidentally shot himself in the kneecap and it hurt like a motherfucker. And I guess the worst part is there’s no surgery that can fix it. That must really suck.” At press time, sources confirmed Armour had followed up with a claim that his jaw had enough bite force to take off a human finger easy.



Advertisement",TheOnion,-1
No Amount Of Training Could Have Prepared Cat For First Experience Seeing Mouse In Real Life,[],"SARASOTA, FL—Expressing his shock at having been taken completely off guard, local cat Muffins acknowledged Monday that no amount of training could have prepared him for his first experience encountering a mouse in real life. “Man, I’ve spent hours and hours simulating a confrontation with a mouse, but when the real moment comes, all that practice goes right out the window,” said the two-year-old American shorthair, confirming that his daily regimen of pouncing, scratching, and running in circles around his apartment had done virtually nothing to help equip him for the sensation of coming face-to-face with a genuine rodent. “I’ll admit I used to be pretty cocky. I’ve destroyed so many balls with feathers on them that I can practically do it in my sleep. One time I even fought a moth to a draw, so I always figured if I ever saw a mouse I’d make quick work of it, but it’s not like that in the real world. Instinct takes over, and it doesn’t matter how sharp your claws are, that’s the moment when you find out if you’ve got what it takes, and let me tell you what—real mice don’t have catnip inside them, buddy, you can bet on that.” Muffins added that since he was now a killer, he didn’t know if he’d be able to return to living in a pretend fantasy world.



Advertisement",TheOnion,-1
"Deal Alert: This Kid Has All The Coolest Games, And You Can Play Them At His House If You Can Get Over How Weird He Is",[],"Listen up, gamers, because we’ve got a killer deal that you’re not going to want to miss: T his kid who lives over on the busy stretch of Allen Avenue has all the coolest games and you can play them at his house if you can just get over how weird he is!



Advertisement

That’s right, gaming aficionados! Soon you could be playing all the best, most exciting titles for hours on end and all it will cost you is selectively ignoring certain aspects of this little guy’s offputting personality and home life!

If you’ve been dying to get your hands on Godfall or Assassins Creed: Valhalla, you’re in luck, because this weirdo has a PS5 that you can play to your heart’s content while sitting on a mildewed couch on his screened-in porch. And if you’re more of a vintage fan, don’t worry, because this kid has everything from Super Nintendo and a Sega Genesis that he got from his much older brother that you can clearly see through the window smoking something that’s either a pipe or a bong, and he isn’t hiding it at all. He’s, like, 40 years old.



Advertisement

All this and more could be yours for the low, low price of pretending you don’t notice the unsettling guttural vocalizations this kid makes every time he shoots someone!

And as if all this isn’t tempting enough, gaming fans will get exclusive access to Halo: Infinite for the Xbox Series X when that weird kid goes inside for 45 minutes to get in a screaming match with his grandmother! Be sure to act quick because there’s no way this situation is sustainable and it’s only a matter of time before he gets expelled from school or his family gets evicted or something!",TheOnion,-1
"Gamers, We Pulled Some Strings And We’re Pleased To Announce That The Common Loon Is Now Officially The Gaming Bird",[],"Boy, have we got some good news for you, gamers. Oh yes, we do. What is it, you may be wondering? Well, get ready, because it’s going to knock your socks off: After pulling some strings, we are pleased to announce that the common loon Gavia immer is now officially the gaming bird!

Advertisement

Yep, that’s right. Thanks to our connections, the bird known as the Great Northern Diver has now been sanctioned as the avian ambassador for PC and console users alike.

You’re welcome, readers. Don’t say we’ve never done anything for you.

How did we do it, you ask? How did we manage to get the monogamous, crustacean-eating Nearctic waterfowl appointed as the official gaming bird? Well, having spent decades as the i nternet’s premiere website for video game journalism, we’ve made some friends in high places. Let’s just say we reached out to our people at the Audubon Society, called in a few favors from some old business associates at the World Wildlife Fund for Nature, and, well, we managed to work something out.

Advertisement

That’s not important, though. What is important is that the common loon, with its vibrant plumage and highly adept fishing skills, is now a certified symbol for gamers around the world, from JRPG fans to Battle Royale esports champions and everyone in between, and you have us to thank for it.

We could’ve settled for the yellow-rumped warbler or the northern cardinal, but no. We wanted only the best for you, gamers. Sure, we may have had to grease some palms and scratch some backs, but don’t go worrying your pretty little heads about all of that. We have our ins, and we’ll use them for you. We live to serve our friends, after all.

Advertisement

Now, every time you hear the magnificent tremolo call of the common loon or see one building a nest out of dead marsh grass, you can feel comfortable knowing that this creature, in all its glory, represents gamers like you.

Okay, look, to be totally honest, gamers, there’s a little bit more about this deal that we haven’t let you in on. Apparently, one of the loans we took out to pay off a WWF officials was linked to the Kurdish m afia. Who knew, right? Anyway, we may have pissed off some of the wrong people while working out this deal and we may need to lam it for a bit in Peru. But still, we’d be lying if we said it wasn’t worth getting in over our heads a bit in exchange for securing such a magnificent specimen as the official gaming bird.

Advertisement

Besides, this will all blow over soon, and once it does, we can start talking to some of our connects about ma king conifers the official gaming plant. Just you wait, gamers. Oh, just you wait.",TheOnion,-1
Deal Alert: The Quantity Of Raw Plastic And Silicon That Makes Up An Xbox Series X Can Be Yours For Just $8.27,[],"Whoa-ho-ho, gamers, looks like the deal of the year has been staring us in the face all along! After getting off the phone with a representative at DuPont, it turns out that 9.8 pounds of silicon and plastic is way more affordable than we assumed, meaning you can own the quantity of materials that make up an Xbox Series X for a mere $8.27!

Advertisement

Looks like Christmas came early for any gamers looking to buy the constituent components making up the hottest ticket of this holiday system!



Sure, Microsoft’s latest and greatest console might be backordered at every electronics store in the country, but that’s no excuse for not owning the basic materials that form its semiconductors and casing—and at a fraction of the cost! In fact, if you buy it wholesale at scale—we’re talking 200 to 300 pounds of silicon—you can get it for even cheaper. Of course, owning five palettes of industrial-grade silicon might be a bit much for the average gamer, but for the right person, it would mean having the equivalent of 30 Xbox Series Xs. Think about that!

Advertisement

Just imagine the look your friends will have when you invite them over to check out your new Xbox and you point out the pallet of chemical materials sitting on your entertainment center. Heck, you could even take a welding class for only an additional $125 or so at the local adult education center, and then you’re almost all the way to owning this face-melting graphical powerhouse. Assuming you get some sort of engineering degree, you could even melt the plastic down in an industrial furnace, form it into a shape approximating the real thing, and paint it matte black. Pretty cool, huh?

It’s enough to put a smile on any Microsoft fanboy or fangirl’s face!

Plus, Halo Infinite might not even be out yet, but the polycarbonate that its 4K Blu-Ray is made out of only costs $1.90 per pound. Picture the jealousy in your best bud’s eyes when you pull out a handful of that, point to it, and say, “T his could be Master Chief’s next adventure and it’s all mine! ” Really, all you’d have to do is carve the polycarbonate into 0.6 MM layers, then use a laser to inscribe it in just the right way and you’d be well on your way to getting the first-ever playable copy of 343 Industry’s next sci-fi epic in the whole world!

Advertisement

But jump on this deal quick, gamers! Once people catch wind that they could be getting their hands on a real-life approximation of the Series X for pennies on the dollar, they’re going to be standing in line outside every raw material supplier’s warehouse in the country. Heck, we’ll say it. This is the most exciting time for video games since we learned back in the ’ 80s that all you have to do is rearrange a few billion cells in your body and you’d become Shigeru Miyamoto.",TheOnion,-1
"Review: The PS5 Is A Game-Changing Next-Gen Console That Santa Just Can’t Afford Right Now, Okay, Sport?",[],"Anticipation has been off the charts for the latest iteration of the PlayStation, and now that the system has finally hit shelves, it’s clear that Sony has delivered in a major way. Soaring ahead of its competition, the PS5 is a game-changing next- generation console that Santa just can’t afford right now, okay, S port?



Advertisement

Sadly, things are a little tight money-wise in Santa’s Workshop at the moment, C hamp, if that makes sense.



Building on the success of the PS4, the gigantic new console pushes gaming to a whole new level, utilizing an AMD-powered GPU that can process 10.28 teraflops for the most immersive user experience to date. Santa would simply love to get one for you, Slugger, if the economy wasn’t so bad right now that it’s even affecting the North Pole.

Advertisement

Perhaps most impressive of all the PS5 ’ s features is its DualSense controller, whose minimalist aesthetic belies a sophisticated interface with greatly improved haptic feedback that allows you to feel as though you’re really there with every raindrop, or at least, you would feel that way if the bank could have just cut Santa some slack with interest payments on his magical sled.

Preloaded with the enjoyable, if not revolutionary, platformer Astro’s Playroom, which serves mostly as a demo reel of the console’s newest technologies, there are actually two editions of the system available: one including a 4K Blu-ray drive with a price tag of $499, and the slimmer Digital Edition, which at $100 less is still too big an expense for Santa what with all the payments for someone to babysit all of his reindeer and little elves.

Advertisement

Of course, the PS5 is not completely perfect. There are some noticeable flubs here and there, including an overreliance on outmoded options menus and a counterintuitive home button configuration, so no need to cry, Buddy, huh? It’s not because of anything you did. You’ve been so good this year! Santa still loves you very, very much, and I promise there’s so much other fun other stuff you’re going to get this year that you won’t even miss the PlayStation, honest!



Remember how much you like Air Bud? Well, let’s just say ol’ Saint Nick got his hands on the DVDs for a few sequels this holiday season.



Advertisement

Thanks to its impressive engineering, backwards compatibility, and exciting pipeline of new titles showing off exactly what the next-gen is all about, we’re sure the PS5 is going to be around for quite a while. So dry your eyes, Chief, and think about how much more you’ll appreciate the system when you get it for your birthday next year or maybe next Christmas depending on how a couple of Santa’s job interviews pan out.

",TheOnion,-1
"Ah, Shoot: We Forgot To Drain Our Xbox Over The Weekend And Now All The Game Fluid Leaked Out",[],"Well, dang it. We’re feeling pretty annoyed right now because we just walked into the OGN offices after taking the weekend off and we were met with a nasty surprise: W e forgot to drain our new Xbox Series X over the weekend, and now all the game fluid leaked out.



Advertisement

Ugh, this sucks.

Obviously, the manual says to drain your Series X every six to eight hours with the included syringe, but we just completely neglected to head into work a few times to open up the excess valve and make sure the video game runoff didn’t gunk up the works. It really spilled everywhere— the whole outside of the console is green with congealed gaming fluid, the fluid valve has shattered from excess pressure, and it looks like a fair amount of the stuff even dripped down the table and seeped into the carpet.

Advertisement

This is a major drag, and it’s made all the worse by the fact that we have no one to blame but ourselves. We even remember thinking on Friday, “Hmm, it’s been a while since anyone drained the Xbox, and we’ve been going pretty hard on Demon’s Souls lately, so we probably need to soon.” On the other hand, it was the end of the day and we didn’t want to have to walk all the way to the bathroom to flush it down the toilet. Oh well, we suppose hindsight is 20/20.

Oh, crap. Now that we’ve been standing in here for a little while, it’s really clear that the distinctive bitter gaming fluid smell has seeped into most of the fabric, too. God, it’s really noxious. Maybe it would help if we open a window or something.

Advertisement

We guess this is just one of those things that happens to you once and then you learn your lesson. Suffice it to say, we won’t leave the office again without double-checking each and every one of our Xboxes to en sure the gaming fluid dial is at 50% or lower. Honestly, at this point, this whole thing has been such a headache, so we’re thinking about maybe even investing in one of those automatic fluid changers that they sell on Hammacher Schlemmer.

Okay, gamers, well we’re going to grab some Lysol and paper towels and try to dab out some of it out of the drapes, but honestly, we don’t know if it’s going to require a professional cleaning or what. Yuck. What a morning.",TheOnion,-1
The Must-Have Xbox Series X Launch Titles,[],"5.

The Falconeer: Oh, to control the majestic falcon! The wolf of the sky, the feathered lord of the hunt, the birds of prey with excellent visual acuity. Long have gamers desired to control their tapered wings, acquiring speeds of almost 200 miles per hour, capturing ducks, gulls, and songbirds in your small but firmly clasped talons. My my, what a marvelous feeling.

",TheOnion,-1
The Must-Have PS5 Launch Games,[],"Demon’s Souls

This remaster will introduce a new generation of players to the masterpiece that launched an entire genre of games in which soft-spoken NPCs with British accents mutter lethargically to the player and then trail off in a weird laugh that lasts twice as long as the actual dialogue.",TheOnion,-1
"Gamers, We Need To Come Clean: ‘Cyberpunk 2077’ Is Just A Lie We Made Up To Make You Like Us That Got Way Out Of Hand",[],"Hey, gamers! We know there’s one game left in this generation that’s been getting you more pumped than anything else. In fact, this open-world RPG from CD Projekt Red is probably one of the things that has kept you going through this tough year. But we need to just come clean and get this off our backs: Cyberpunk 2077 is not a real game. It was just something we made up to sound cool and interesting in front of you so you would like us and now that lie is spinning completely out of control.



Advertisement

Please don’t hate us.

Now, we’re sure your mad. We know you were counting down the days until you could explore a fully realized Night City as part of the ultra-customizable gameplay you’ve been seeing in hands-on videos for months. But it’s a lie. It’s all a goddamn lie and we’re sorry. We just really like when you hang out on the site, and we wanted you to stick around. That’s why we made it up way back in 2012 and got the developer to play along.

Advertisement

This started as a dumb little fib about something we thought you would like and now it’s become this huge weight on our chest, getting heavier and heavier every day. We just couldn’t keep it down anymore without having a panic attack.



We know what you are thinking. The screenshots? The previews? Our art department created it all. We thought we could keep up the charade for a year or two more with a trickle of delays and impressions about the gangs, the dynamic police system, all of it. But in the back of our heads, we always knew that one day, you would expect this game to come out and we would be caught.



Advertisement

Some of this is on you. Why do you think it’s been delayed so many times? We flirted with the idea of canceling it all together, saying CD Projekt Red had gone bankrupt or something. But then we would have never been free from the manacles of this lie.



We were just insecure, you know? There are so many video game sites out there and we’ve always kind of felt like outcasts. Talking about Cyberpunk was the first time we ever really felt like we were part of something, like you actually wanted to hear what we had to say. In a way we wanted it to be real—the customizable weapons and slow-motion combat sequences. It all sounded so cool and we didn’t want to let you down. Please don’t blame us. After all, our intentions were good.

Advertisement

We did this for you, even if we only ended up hurting you.

To be fair you probably should have figured it out years ago. The idea of a sci-fi shooter from the makers of The Witcher series was always a bit of a wish fulfillment fantasy wasn’t it? Obviously, we’re not trying to absolve ourselves of this. But we kind of assumed you would catch on when we claimed Keanu Reeves was going to be in the game. That doesn’t make any sense if you just think about it for a second. But we just blurted it out a few months ago, and then all it took was hiring him for a few press appearances and we were in the clear again.

Advertisement

At least, until now.



So, listen, what we are trying to say is: We’re very sorry. This video game is never going to come out. It doesn’t ev en exist. Of course, we understand if you never trust us again to deliver honest coverage of the industry. On the plus side, getting this all out there makes us feel like we can finally breathe again without hating ourselves. We’re sure you’ll need some time to process this, and we could use a little time to ourselves to figure out why we’re like this.

Advertisement

Unfortunately, we also aren’t able to refund any of your pre-orders. That money is already spent.

",TheOnion,-1
Hurry Up! The First 100 OGE Attendees To Stop By The Nintendo Booth Today Will Get A Free Sample Of What Pikmin Taste Like,[],"With thousands flocking through the doors at the Zweibel Convention Center to attend our first-ever Onion Gamer Expo, some of the best swag is going and going fast. But we’re about to give you an inside scoop on one of the coolest offers of the whole conference: The first 100 OGE attendees to stop by the Nintendo Booth today will get a free sample of what Pikmin really taste like!

Advertisement

Hurry up! This is a deal that’s too good to miss!

We’re talking Red, Yellow, Blue, Purple, White, Rock and Flying Pikmin, sliced up and ready for your enjoyment! So drop whatever you’re doing and come on by the Nintendo Gaming Experience to get an absolutely free, no-questions-asked sample. And if you’re worried about trying such an exotic cut of meat, don’t worry! These are flame-grilled, beautifully seasoned, and butchered into perfectly bite-sized cubes, so you won’t even imagine a Pikmin’s cute little face while you’re chowing down.

Advertisement

Admittedly, there’s a certain crunch to the Pikmin meat that might be a bit unnerving if this is your first time. That’s from their tiny bones and inner tendons, which aren’t removed in most traditional preparations. After you understand that, you’ll realize those crunchier and chewier components actually lend a nice textural component. And the meat’s flavor? It has this sweet and savory mix that you’ve got to experience for yourself to believe.

If you want to get really adventurous, there are also a few Bulbmin samples, too. But watch out! One out of every hundred preparations is supposed to be poisonous.

Advertisement

As an added incentive, the Nintendo employees are also providing wine pairings for the first 50 attendees. That really helps wash down the gamier taste of these half-plant, half-animal bites. They’re also offering complimentary silk cloth s to cover your face if you want to avoid offending G od with this culinary trespass against the laws of nature. Just remember, they’re flying off the sample tray, so get on over here for your own bite of these little critters as soon as you can!",TheOnion,-1
"Someone Needs To Explain: The Upcoming Games In The ‘Mario,’ ‘GTA,’ and ‘Metal Gear Solid’ Series Are All Called ‘The Sands Of Time’",[],"Okay gamers, here at OGN, we pride ourselves on providing the most comprehensive look at the much- anticipated video games. But now we have a piece of truly perplexing news that we’re going to need someone to sort out for us. Today, in separate press conferences, the biggest publishers in the world just revealed that the upcoming installments in the Super Mario, Grand Theft Auto, and Metal Gear Solid franchises are somehow all subtitled “ The Sands of Time” ?



Advertisement

Your guess is as good as ours, gamers. We got nothing on this one.

While we’re incredibly excited to have Nintendo, Rockstar Games, and Hideo Kojima all taking the stage on the same day, we’re also having a tremendous amount of trouble wrapping our heads around why each of the developers’ latest games seems to be named after the 2003 action-platformer set in ancient Persia—or are they? We really have no idea.

Advertisement

It’s especially confusing given that most of the titles in some way makes use of an hourglass in the graphic. You could argue that it was just a mistake if it only happened to be one of these companies that adopted the “Sands of Time” suffix. But all three? It just doesn’t make any sense.

Super Mario: Sands of Time. Grand Theft Auto: The Sands of Time. Metal Gear Solid: The Sands of Time. We’re not going to act like these aren’t cool titles. They definitely are. But we’d assume that Ubisoft would have the exclusive rights to that phrase. Even if not, why would any other game developer want to associate their games with such an iconic phrase? It’s simply not possible that nobody at any of these three major video game companies had ever heard of the original “Sands of Time” game. That was one of the most popular titles of the sixth console generation.

Advertisement

Does anyone understand how this could have happened? Anyone?

We’re just going to go ahead and assume that each game has some sort of time-travel element too, but why would these publishers do that? How could all three of them possibly use this mechanic in an inventive way?

Advertisement

Please don’t take our confusion as negativity, gamers. These are huge announcements for some of the most popular franchises in video game history. We’re talking about a new Metal Gear Solid, a series long thought dead since Kojima’s departure from Konami. And new titles in Mario and Grand Theft Auto? This is incredibly exciting stuff. All we’re saying is that it’s kind of incomprehensible why any single one of them would choose to have a title that had already been used 17 years ago.

We reached out to programmers at Nintendo, Rockstar, and Konami about it, but they refused to respond and seemed genuinely angry that we questioned this baffling decision.

Advertisement

Are they fucking with us?

Seriously, gamers, if anyone knows what the hell is going on here please let us know. Maybe there’s some sort of movement to establish “Sands of Time” as its own video game genre subset that we don’t know about? Or for some reason, all future video ga mes will be named after Prince Of Persia games or Jake Gyllenhaal films? Whatever the truth is, we’re confused but prepared to enjoy these awesome new games alongside the just announced Prince of Persia: The Origami King.",TheOnion,-1
Highlights Of The Onion Gamers Expo: Part 2,[],"3.

A Man Cosplaying As Link Proposed To His Girlfriend Cosplaying As Zelda And She Said No But Their Costumes Were Incredible: Even though ultimately their engagement is not to be and it may cause some problems or even an end to their relationship, onlookers were dazzled by this couples beautifully intricate costuming during their failed proposal.

",TheOnion,-1
Microsoft Has Revealed Master Chief’s Teeth And They Are Filthy,[],"In a jaw-dropping reveal at the Onion Gamer’s Expo that’s almost 20 years in the making, Microsoft just teased Halo Infinite by giving gamers their first-ever glimpse of Master Chief’s teeth, and let’s just say that these things are absolutely filthy!

Advertisement

Xbox fanboys, looks like your dreams of getting an up-close-and-personal look at the Chief are finally being fulfilled—and his dental hygiene is more upsetting than anyone could have ever predicted.



Ever since we stepped foot into the legendary Spartan’s MJOLNIR armor way back in 2001 with Halo: Combat Evolved, the single-player campaigns have always left us with the same tantalizing question: What was going on inside that helmet? Well, with this sneak peek at the yellowed, cavity-ridden teeth inside of Master Chief’s mouth, we’re finally getting an answer, albeit a viscerally disturbing one that none of us specifically requested.



Of course, there is a distinct satisfaction to looking over the Chief’s gingivitis-plagued gum line and impacted molars and realizing this is the Spartan who saved the human race from the Covenant. But as rewarding as it is for fans to finally take a gander at the pieces of decayed meat caught up in his bleeding gums and crooked teeth, all of this just raises more tantalizing questions: “Doesn’t Master Chief ever brush his teeth?”; “Has he considered braces for those repulsive things?”; and “Isn’t he bothered by his apparently severe halitosis while he’s cooped up inside that metal suit?”

At the very least, this answers how the hero known as John-117 managed to avoid seeing a dentist even once as he fought countless battles against the Flood, as well as giving gamers a great reminder of how important regular visits with their dental hygienists are. Plus, getting this close to the Chief’s mouth—no matter how repulsive—just makes us more excited than ever to get our hands on Halo: Infinite! Here’s hoping it’s worth the wait.



Advertisement

Until then, stay tuned to OGE for all the game reveals you could ever want.

",TheOnion,-1
Highlights Of The Onion Gamers Expo: Part 1,[],"And that’s a wrap on opening three days for our first-ever gaming conventions! There were breathtaking announcements, thrilling celebrity appearances, and a whole lot of tantalizing hands-on demos. But a few moments really made this the start to what could be one of the most mind-melting, cool gaming conventions in recent memory. Read on to find out what they were.

",TheOnion,-1
